Nivel de riesgo,Score riesgo,Alias,No. Serie,Marca,Modelo,Distribuidor,Estado,Horómetro,Edad equipo,Total servicios,Cerrados,Cerrada fuera,Pendientes,Backlog,Atraso máx hrs,Atraso prom hrs,T. Encendido hrs,Distancia,Última fecha mant.,Motivo clasificación
Alto,34.1,862407062229723,S204830M-6304481,NEW HOLLAND AG,6610S HERENCIA,altenos,San Luis Potosi,219.5,2,4,1,0,3,3,0,0.0,0.0,0.0,,3 servicio(s) pendiente/fuera
Alto,34.0,TEPSA - S509235M - 862407061568014,S509235M-8130103,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,194.6,2,4,1,0,3,3,0,0.0,0.0,0.0,,3 servicio(s) pendiente/fuera
Alto,33.4,862407061521708,HFJ185746-649699,CASE IH,FARMALL JX90,TRACTIESA,Mexico,31.7,2,3,0,0,3,3,0,0.0,0.0,0.0,,3 servicio(s) pendiente/fuera
Alto,32.2,353738102799986,NKJ0B80CARKH41715,NEW HOLLAND CE,B80C,ATC,Guanajuato,162.2,1,4,1,0,3,3,0,0.0,0.0,0.0,,3 servicio(s) pendiente/fuera
Medio,48.8,TRACSA-5800128M-353738102834403,5800128M,NEW HOLLAND AG,6810,TRACSAGRAL,Jalisco,2900.4,4,3,1,0,2,2,500,350.0,0.0,0.0,2024-09-01 16:24:00,2 servicio(s) pendiente/fuera; atraso máx. 500 hrs
Medio,48.5,MADISA - S507502M,S507502M-8086275,NEW HOLLAND AG,7610S,MADISAGRAL,Veracruz de Ignacio de la Llave,4683.8,5,2,0,1,1,2,183,183.0,0.0,0.0,2025-11-07 09:36:00,2 servicio(s) pendiente/fuera
Medio,48.4,DASSA - NH09722M,NH09722M-001854207,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,2826.8,5,10,8,0,2,2,426,276.0,0.0,0.0,2024-04-10 19:31:00,2 servicio(s) pendiente/fuera; atraso máx. 426 hrs
Medio,48.3,AGROEQUIPOS - S507526M,S507526M-8086480,NEW HOLLAND AG,Desconocido,AGROEQUIPOS,Chihuahua,6676.8,5,5,3,0,2,2,0,0.0,0.0,0.0,,2 servicio(s) pendiente/fuera; horómetro alto 6677 hrs
Medio,48.1,ENAGRI - S306252M,S306252M-8089606,NEW HOLLAND AG,6610S HERENCIA,ENAGRI,Sinaloa,1757.4,5,6,4,0,2,2,557,407.0,0.0,0.0,2024-06-08 21:41:00,2 servicio(s) pendiente/fuera; atraso máx. 557 hrs
Medio,47.8,TEPSA - NH09771M,NH09771M-001861418,NEW HOLLAND AG,TS6.110,TEPSA,Puebla,2009.7,5,7,5,0,2,2,511,361.0,1.2,3.1,2025-12-07 09:43:00,2 servicio(s) pendiente/fuera; atraso máx. 511 hrs
Medio,47.8,ATS - S306428M,S306428M-8093812,NEW HOLLAND AG,6610S HERENCIA,ATS,Oaxaca,2863.4,4,11,9,1,1,2,463,463.0,0.0,0.0,2024-05-11 11:42:00,2 servicio(s) pendiente/fuera; atraso máx. 463 hrs
Medio,47.6,DASSA - 4100154M,4100154M-001986569,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,2651.2,3,9,7,0,2,2,551,401.0,0.0,0.0,2025-12-07 12:53:00,2 servicio(s) pendiente/fuera; atraso máx. 551 hrs
Medio,47.6,TEPSA - 5801174M,5801174M-727350026,NEW HOLLAND AG,6810,TEPSA,Puebla,4235.5,3,15,13,0,2,2,338,338.0,4.0,16.7,2025-07-02 13:06:00,2 servicio(s) pendiente/fuera; atraso máx. 338 hrs
Medio,47.5,ENAGRI - NH9793M,NH09793M-001860224,NEW HOLLAND AG,TS6.125,ENAGRI,Sinaloa,2262.3,5,8,6,0,2,2,466,316.0,0.0,0.0,2024-06-08 20:57:00,2 servicio(s) pendiente/fuera; atraso máx. 466 hrs
Medio,47.1,AGROCISA - HFJ183030,HFJ183030-564612,CASE IH,FARMALL JX90,AGROCISAGRAL,Jalisco,2046.0,4,8,6,1,1,2,546,546.0,0.0,0.0,2024-07-03 14:22:00,2 servicio(s) pendiente/fuera; atraso máx. 546 hrs
Medio,46.8,CAPASA - HFJ182828,HFJ182828-555827,CASE IH,FARMALL JX110,CAPASA,Sinaloa,2241.3,5,8,6,0,2,2,441,291.0,0.0,0.0,2024-11-02 10:42:00,2 servicio(s) pendiente/fuera; atraso máx. 441 hrs
Medio,46.5,866392069049124,NKJ575SVEPKH34317-40-398463,CASE CE,575SV,DIMAPESA,Yucatan,2874.2,3,2,0,0,2,2,478,328.0,5.9,12.3,,2 servicio(s) pendiente/fuera; atraso máx. 478 hrs
Medio,46.5,DASSA-NH09493M,NH09493M,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,2494.7,5,9,7,0,2,2,394,244.0,0.0,0.0,2024-10-12 16:17:00,2 servicio(s) pendiente/fuera; atraso máx. 394 hrs
Medio,46.4,DASSA - NH10170M,NH10170M-001955510,NEW HOLLAND AG,TS6.110,DASSA,Sinaloa,2285.5,4,8,6,0,2,2,485,335.0,5.3,42.8,2025-12-09 15:58:00,2 servicio(s) pendiente/fuera; atraso máx. 485 hrs
Medio,46.2,TEPSA - 5800434M,5800434M-727327573,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,1426.2,5,5,3,0,2,2,526,376.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 526 hrs
Medio,46.1,ARBSA - 4100042M,4100042M-001870283,NEW HOLLAND AG,TS6.125,ARBSA,Sonora,2273.7,4,8,6,1,1,2,473,473.0,0.0,0.0,2024-11-02 09:42:00,2 servicio(s) pendiente/fuera; atraso máx. 473 hrs
Medio,46.0,AGROCISA - S508104M,S508104M-8105335,NEW HOLLAND AG,7610S HERENCIA,AGROCISAGRAL,Guanajuato,1742.1,4,7,5,1,1,2,542,542.0,8.2,40.9,2024-06-08 20:46:00,2 servicio(s) pendiente/fuera; atraso máx. 542 hrs
Medio,45.7,MADISA - NH09838M,NH09838M-001840242,NEW HOLLAND AG,TS6.120,MADISAGRAL,Hidalgo,1406.7,5,5,3,0,2,2,506,506.0,0.0,0.0,2025-11-02 15:54:00,2 servicio(s) pendiente/fuera; atraso máx. 506 hrs
Medio,45.7,DASSA - 4100069M,4100069M-001901663,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,1994.9,4,6,4,0,2,2,494,344.0,0.0,0.0,2025-03-09 08:59:00,2 servicio(s) pendiente/fuera; atraso máx. 494 hrs
Medio,45.6,ENAGRI - 4100148M,4100148M-001963629,NEW HOLLAND AG,TS6.120 ELITE,ENAGRI,Sinaloa,1786.9,3,5,3,0,2,2,586,436.0,0.0,0.0,2025-12-07 15:36:00,2 servicio(s) pendiente/fuera; atraso máx. 586 hrs
Medio,45.4,ENAGRI - 4100398M,4100398M-002051540,NEW HOLLAND AG,TS6.120 ELITE,ENAGRI,Sinaloa,2041.4,3,5,3,0,2,2,542,392.0,8.2,40.2,2024-05-12 15:16:00,2 servicio(s) pendiente/fuera; atraso máx. 542 hrs
Medio,45.4,MADISA - S507466M,S507466M-8085721,NEW HOLLAND AG,7610S,MADISAGRAL,Puebla,1925.0,5,2,0,0,2,2,425,275.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 425 hrs
Medio,45.2,AGROCISA - NH10150M,NH10150M-001891555,NEW HOLLAND AG,TS6.120,AGROCISAGRAL,Michoacan de Ocampo,1714.4,4,7,5,1,1,2,514,514.0,7.7,8.0,2025-07-01 21:44:00,2 servicio(s) pendiente/fuera; atraso máx. 514 hrs
Medio,45.1,TRACTIESA - H101192M,H101192M-8089780,NEW HOLLAND AG,TS6000,TRACTIESA,Mexico,1711.9,4,6,4,0,2,2,511,361.0,0.0,0.0,2025-05-06 23:33:00,2 servicio(s) pendiente/fuera; atraso máx. 511 hrs
Medio,45.1,DASSA - 4100146M,4100146M-001950437,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,2564.7,3,9,7,0,2,2,464,314.0,0.0,0.0,2025-11-07 10:06:00,2 servicio(s) pendiente/fuera; atraso máx. 464 hrs
Medio,44.9,TEPSA - S306470M,S306470M-8097561,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,1704.2,4,6,4,0,2,2,504,354.0,0.0,0.0,2024-04-10 18:48:00,2 servicio(s) pendiente/fuera; atraso máx. 504 hrs
Medio,44.8,ATS - NH09993M,NH09993M-001929117,NEW HOLLAND AG,TS6.110,ATS,Veracruz de Ignacio de la Llave,2228.6,4,9,7,1,1,2,428,428.0,0.0,0.0,2024-04-10 20:02:00,2 servicio(s) pendiente/fuera; atraso máx. 428 hrs
Medio,44.7,DASSA - 4100140M,4100140M-001938126,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,1754.5,3,6,4,0,2,2,554,404.0,10.7,86.3,2025-10-09 09:59:00,2 servicio(s) pendiente/fuera; atraso máx. 554 hrs
Medio,44.7,ENAGRI - NH10242M,NH10242M-001883407,NEW HOLLAND AG,TS6.125,ENAGRI,Sinaloa,1431.5,4,5,3,0,2,2,531,381.0,0.0,0.0,2024-08-06 19:06:00,2 servicio(s) pendiente/fuera; atraso máx. 531 hrs
Medio,44.7,DASSA - NH09746M,NH09746M-001865685,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,2432.0,5,9,7,0,2,2,331,181.0,0.0,0.0,2024-04-10 18:49:00,2 servicio(s) pendiente/fuera; atraso máx. 331 hrs
Medio,44.5,DASSA - NH09882M,NH09882M-001865799,NEW HOLLAND AG,TS6.125,DASSA,Sinaloa,1689.0,4,6,4,0,2,2,488,338.0,0.0,0.0,2025-05-06 09:10:00,2 servicio(s) pendiente/fuera; atraso máx. 488 hrs
Medio,44.5,AGROEQUIPOS-S306193M-6610S HERENCIA,S306193M-8084449,NEW HOLLAND AG,6610S HERENCIA,AGROEQUIPOS,Chiapas,1631.2,5,6,4,0,2,2,431,281.0,0.0,0.0,2024-12-01 06:42:00,2 servicio(s) pendiente/fuera; atraso máx. 431 hrs
Medio,44.4,865640063432378,S402821M-8102009,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1419.5,4,5,3,0,2,2,520,370.0,4.1,12.8,2024-04-10 19:48:00,2 servicio(s) pendiente/fuera; atraso máx. 520 hrs
Medio,44.4,MADISA - S306743M,S306743M-8113316,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Quintana Roo,2010.0,3,5,3,0,2,2,509,359.0,0.0,0.0,2025-11-07 09:21:00,2 servicio(s) pendiente/fuera; atraso máx. 509 hrs
Medio,44.3,866392069021669,4100372M-002050042,NEW HOLLAND AG,TS6.120 ELITE,ENAGRI,Sinaloa,1475.5,3,6,4,0,2,2,575,575.0,1.6,0.1,2024-04-10 19:14:00,2 servicio(s) pendiente/fuera; atraso máx. 575 hrs
Medio,44.3,ENAGRI - S402765M,S402765M-8099730,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Sinaloa,1150.1,4,4,2,0,2,2,552,402.0,0.4,2.3,2024-05-12 15:34:00,2 servicio(s) pendiente/fuera; atraso máx. 552 hrs
Medio,44.1,DASSA - S402754M,S402754M-8095788,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,1673.7,4,6,4,0,2,2,473,323.0,0.0,0.0,2025-11-07 14:51:00,2 servicio(s) pendiente/fuera; atraso máx. 473 hrs
Medio,44.1,ENAGRI - NH09802M,NH09802M-001854141,NEW HOLLAND AG,TS6.125,ENAGRI,Sinaloa,2409.2,5,9,7,0,2,2,309,309.0,0.0,0.0,2024-06-08 20:31:00,2 servicio(s) pendiente/fuera; atraso máx. 309 hrs
Medio,44.0,ATS - NH10645M,NH10645M-002028075,NEW HOLLAND AG,TS6.125,ATS,Oaxaca,1726.3,3,5,3,0,2,2,528,378.0,0.0,0.0,2025-12-09 19:44:00,2 servicio(s) pendiente/fuera; atraso máx. 528 hrs
Medio,44.0,TRACSA - NH10041M,NH10041M,NEW HOLLAND AG,TS6.125,TRACSAGRAL,Aguascalientes,1671.1,4,6,4,0,2,2,471,321.0,0.0,0.0,2025-12-10 16:00:00,2 servicio(s) pendiente/fuera; atraso máx. 471 hrs
Medio,44.0,MADISA - 866392068744121,S306891M-8117606,NEW HOLLAND AG,6610S HERENCIA,MADISAGRAL,Tabasco,2523.1,3,3,1,0,2,2,423,273.0,0.0,0.0,2025-07-10 11:01:00,2 servicio(s) pendiente/fuera; atraso máx. 423 hrs
Medio,44.0,TEVSA - 5800409M,5800409M-727324577,NEW HOLLAND AG,6810,TEPSA,Puebla,1612.8,5,6,4,0,2,2,412,262.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 412 hrs
Medio,43.8,ENAGRI - S508556M,S508556M-8110415,NEW HOLLAND AG,7610S,ENAGRI,Sinaloa,1459.3,3,4,2,0,2,2,559,409.0,0.6,0.0,2024-05-12 12:34:00,2 servicio(s) pendiente/fuera; atraso máx. 559 hrs
Medio,43.7,TEPSA - 866392068800899,S306860M-8119189,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,1191.2,3,4,2,0,2,2,591,441.0,0.0,0.0,2024-05-12 10:37:00,2 servicio(s) pendiente/fuera; atraso máx. 591 hrs
Medio,43.7,866016064482911,S509103M-8128257,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,1778.5,2,7,5,1,1,2,578,578.0,0.0,0.0,2025-03-06 09:16:00,2 servicio(s) pendiente/fuera; atraso máx. 578 hrs
Medio,43.7,ENAGRI - NH10145M,NH10145M-001944670,NEW HOLLAND AG,TS6.110,ENAGRI,Sinaloa,1660.5,4,5,3,0,2,2,460,310.0,0.0,0.0,2024-05-11 15:30:00,2 servicio(s) pendiente/fuera; atraso máx. 460 hrs
Medio,43.6,DASSA - S508370M,S508370M-8107452,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,1452.2,3,5,3,0,2,2,552,402.0,0.0,0.0,2024-05-01 10:23:00,2 servicio(s) pendiente/fuera; atraso máx. 552 hrs
Medio,43.6,ENAGRI - NH09846M,NH09846M-001853060,NEW HOLLAND AG,TS6.125,ENAGRI,Sinaloa,1598.0,5,6,4,0,2,2,398,248.0,0.0,0.0,2024-04-10 20:11:00,2 servicio(s) pendiente/fuera; atraso máx. 398 hrs
Medio,43.5,TAPSA - S402749M,S402749M-8095785,NEW HOLLAND AG,7610S HERENCIA,TAPSA,Puebla,1124.0,4,4,2,0,2,2,524,374.0,2.0,7.4,2024-06-08 20:51:00,2 servicio(s) pendiente/fuera; atraso máx. 524 hrs
Medio,43.4,MADISA-T050297M-865640063372194,T050297M-715366896,NEW HOLLAND AG,TT75,MADISAGRAL,Hidalgo,1974.0,3,3,1,1,1,2,474,474.0,4.6,23.3,2025-10-02 10:34:00,2 servicio(s) pendiente/fuera; atraso máx. 474 hrs
Medio,43.3,865640063432113,4100067M-001898891,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,1910.3,4,7,5,0,2,2,410,260.0,0.0,0.0,2024-05-12 12:31:00,2 servicio(s) pendiente/fuera; atraso máx. 410 hrs
Medio,43.3,ARBSA - S507667M,S507667M-8089788,NEW HOLLAND AG,7610S HERENCIA,ARBSA,San Luis Potosi,3234.2,4,12,10,1,1,2,234,234.0,0.0,0.0,2025-11-07 09:25:00,2 servicio(s) pendiente/fuera
Medio,43.2,ENAGRI - 5800906M,5800906M-728343643,NEW HOLLAND AG,7810,ENAGRI,Nayarit,1113.8,4,4,2,0,2,2,513,363.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 513 hrs
Medio,43.2,AGROEQUIPOS - 866392065089579,S508689M-8113333,NEW HOLLAND AG,7610S HERENCIA,AGROEQUIPOS,Chiapas,1964.2,3,5,3,0,2,2,465,315.0,7.2,35.5,,2 servicio(s) pendiente/fuera; atraso máx. 465 hrs
Medio,43.2,DASSA - S508016M,S508016M-8097039,NEW HOLLAND AG,7610S HERENCIA,DASSA,Sinaloa,1644.6,4,6,4,0,2,2,444,294.0,0.0,0.0,2025-08-11 08:57:00,2 servicio(s) pendiente/fuera; atraso máx. 444 hrs
Medio,43.1,TEPSA - S402848M -8107480,S402848M-8107480,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1696.8,3,6,4,0,2,2,496,346.0,2.4,1.5,2025-11-07 10:32:00,2 servicio(s) pendiente/fuera; atraso máx. 496 hrs
Medio,43.0,ATN - 866392066997879,S508746M-8117897,NEW HOLLAND AG,7610S HERENCIA,ATN,Hidalgo,1163.8,3,2,0,0,2,2,563,413.0,0.0,0.0,2024-04-10 19:09:00,2 servicio(s) pendiente/fuera; atraso máx. 563 hrs
Medio,43.0,DASSA - NH10175M,NH10175M-001955553,NEW HOLLAND AG,TS6.110,DASSA,Sinaloa,1899.3,4,7,5,0,2,2,399,249.0,3.3,19.8,2024-05-12 15:05:00,2 servicio(s) pendiente/fuera; atraso máx. 399 hrs
Medio,42.9,TRACSA - S507588M,S507588M,NEW HOLLAND AG,Desconocido,TRACSAGRAL,Jalisco,4373.8,5,8,6,0,2,2,0,0.0,0.0,0.0,,2 servicio(s) pendiente/fuera
Medio,42.8,ENAGRI - NH10600M,NH10600M-001988669,NEW HOLLAND AG,TS6.110,ENAGRI,Sinaloa,1686.8,3,5,3,0,2,2,486,336.0,0.0,0.0,2025-05-11 14:59:00,2 servicio(s) pendiente/fuera; atraso máx. 486 hrs
Medio,42.8,TEPSA - NH09994M,NH09994M-001931696,NEW HOLLAND AG,TS6.110,TEPSA,Veracruz de Ignacio de la Llave,1363.8,4,5,3,0,2,2,463,313.0,0.0,0.0,2025-10-01 10:02:00,2 servicio(s) pendiente/fuera; atraso máx. 463 hrs
Medio,42.8,DASSA - 4100093M,4100093M-001887775,NEW HOLLAND AG,TS6.120 ELITE,DASSA,Sinaloa,1629.8,4,6,4,0,2,2,429,279.0,0.0,0.0,2025-11-07 09:26:00,2 servicio(s) pendiente/fuera; atraso máx. 429 hrs
Medio,42.8,TEPSA - S508188M,S508188M-8104543,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Tlaxcala,1625.5,4,6,4,0,2,2,427,277.0,5.0,4.7,,2 servicio(s) pendiente/fuera; atraso máx. 427 hrs
Medio,42.7,MADISA - 862407060163239,HFJ185263-630841,CASE IH,FARMALL JX110,MADISAGRAL,Mexico,1153.9,3,3,1,0,2,2,554,404.0,11.2,30.1,2024-06-08 20:30:00,2 servicio(s) pendiente/fuera; atraso máx. 554 hrs
Medio,42.7,ALTENOS-S508966M-866392063329175,S508966M-8123940,NEW HOLLAND AG,7610S HERENCIA,altenos,Jalisco,1150.9,3,4,2,1,1,2,554,554.0,8.3,1.0,2025-11-07 09:32:00,2 servicio(s) pendiente/fuera; atraso máx. 554 hrs
Medio,42.7,862407060130683,NKJ575SVLRKH40330,CASE CE,575SV,DIMAPESA,Quintana Roo,1739.5,2,2,0,0,2,2,542,392.0,5.2,10.4,,2 servicio(s) pendiente/fuera; atraso máx. 542 hrs
Medio,42.7,TRACSA - S508226M,S508226M,NEW HOLLAND AG,7610S HERENCIA,TRACSAGRAL,Jalisco,1096.3,4,4,2,0,2,2,496,346.0,0.0,0.0,2024-06-08 21:09:00,2 servicio(s) pendiente/fuera; atraso máx. 496 hrs
Medio,42.6,TRACSA - HFJ184590,HFJ184590-610601,CASE IH,95JX,TRACSAGRAL,Guanajuato,1150.0,3,2,0,0,2,2,549,399.0,0.0,0.0,2024-05-12 10:22:00,2 servicio(s) pendiente/fuera; atraso máx. 549 hrs
Medio,42.6,ATC - NH10126M,NH10126M-001893472,NEW HOLLAND AG,TS6.120,ATC,Guanajuato,1355.4,4,6,4,1,1,2,455,455.0,0.0,0.0,2025-08-02 11:12:00,2 servicio(s) pendiente/fuera; atraso máx. 455 hrs
Medio,42.6,ALTENOS - 4100145M,4100145M-001925943,NEW HOLLAND AG,TS6.120 ELITE,altenos,Jalisco,2208.0,3,9,7,1,1,2,408,408.0,0.0,0.0,2024-06-08 20:25:00,2 servicio(s) pendiente/fuera; atraso máx. 408 hrs
Medio,42.5,ENAGRI - NH09719M,NH09719M-001854440,NEW HOLLAND AG,TS6.125,ENAGRI,Sinaloa,2088.7,5,8,6,0,2,2,288,288.0,0.0,0.0,2024-03-01 14:59:00,2 servicio(s) pendiente/fuera
Medio,42.4,866392066813951,S402952M-8122260,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1141.9,3,3,1,0,2,2,542,392.0,0.2,0.0,2025-07-02 14:02:00,2 servicio(s) pendiente/fuera; atraso máx. 542 hrs
Medio,42.4,AGROCISA - H101218M,H101218M-8093803,NEW HOLLAND AG,TS6000,AGROCISAGRAL,Jalisco,2672.8,4,10,8,1,1,2,272,272.0,0.0,0.0,2024-08-06 18:46:00,2 servicio(s) pendiente/fuera
Medio,42.3,CAPASA - HFJ183490,HFJ183490-583322,CASE IH,FARMALL JX110,CAPASA,Sinaloa,1082.8,4,4,2,0,2,2,482,332.0,0.0,0.0,2024-05-12 21:37:00,2 servicio(s) pendiente/fuera; atraso máx. 482 hrs
Medio,42.3,ATN - NH09852M,NH09852M,NEW HOLLAND AG,TS6.140,ATN,Durango,1022.6,5,4,2,0,2,2,422,272.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 422 hrs
Medio,42.3,ATN - S507513M,S507513M,NEW HOLLAND AG,7610S,ATN,Durango,4191.9,5,2,0,1,1,2,0,0.0,0.0,0.0,,2 servicio(s) pendiente/fuera
Medio,42.2,ENAGRI - S204687M,S204687M-8102106,NEW HOLLAND AG,6610S HERENCIA,ENAGRI,Sinaloa,812.3,4,3,1,0,2,2,512,362.0,6.3,18.1,2025-04-03 00:21:00,2 servicio(s) pendiente/fuera; atraso máx. 512 hrs
Medio,42.2,TEPSA - S306563M,S306563M-8102842,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,812.4,4,3,1,0,2,2,512,362.0,0.2,0.0,2025-07-02 13:45:00,2 servicio(s) pendiente/fuera; atraso máx. 512 hrs
Medio,42.2,TEPSA - S508422M,S508422M-8107432,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1402.5,3,5,3,0,2,2,502,352.0,0.0,0.0,2024-09-06 10:34:00,2 servicio(s) pendiente/fuera; atraso máx. 502 hrs
Medio,42.2,TEPSA - S402641M,S402641M-8085714,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1282.6,5,5,3,0,2,2,382,232.0,0.0,0.0,2024-05-11 10:39:00,2 servicio(s) pendiente/fuera; atraso máx. 382 hrs
Medio,42.1,MADISA - 862407060146168,NH10847M-002076387,NEW HOLLAND AG,TS6.110,MADISAGRAL,Hidalgo,648.2,3,3,1,0,2,2,598,323.0,1.2,1.5,,2 servicio(s) pendiente/fuera; atraso máx. 598 hrs
Medio,42.0,ENAGRI - NH09730M,NH09730M-001859849,NEW HOLLAND AG,TS6.110,ENAGRI,Nayarit,1541.6,5,6,4,0,2,2,341,191.0,0.0,0.0,2024-05-11 12:44:00,2 servicio(s) pendiente/fuera; atraso máx. 341 hrs
Medio,41.9,TEPSA - 866016064462616,HFJ185180-630007,CASE IH,FARMALL JX110,TEPSA,Puebla,1126.2,3,3,1,0,2,2,526,376.0,0.0,0.0,2024-06-08 21:27:00,2 servicio(s) pendiente/fuera; atraso máx. 526 hrs
Medio,41.9,ENAGRI - 866392066781000,S508872M-8121264,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Nayarit,1125.4,3,4,2,0,2,2,525,375.0,0.0,0.0,2024-06-08 20:45:00,2 servicio(s) pendiente/fuera; atraso máx. 525 hrs
Medio,41.9,MADISA - HFJ183338,HFJ183338-576498,CASE IH,FARMALL JX100,MADISAGRAL,Chihuahua,803.2,4,3,1,0,2,2,503,503.0,0.0,0.0,2024-05-03 21:52:00,2 servicio(s) pendiente/fuera; atraso máx. 503 hrs
Medio,41.9,TEPSA - NH10394M,NH10394M-001965107,NEW HOLLAND AG,TS6.110,TEPSA,Veracruz de Ignacio de la Llave,1066.5,4,4,2,0,2,2,466,316.0,0.0,0.0,2024-05-11 10:15:00,2 servicio(s) pendiente/fuera; atraso máx. 466 hrs
Medio,41.9,TEPSA - S306547M,S306547M-8099650,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,1331.1,4,5,3,0,2,2,431,281.0,0.0,0.0,2025-11-07 09:26:00,2 servicio(s) pendiente/fuera; atraso máx. 431 hrs
Medio,41.8,DASSA-HFJ185225,HFJ185225-630465,CASE IH,FARMALL JX110,DASSA,Sinaloa,1124.1,3,3,1,0,2,2,524,374.0,0.0,0.0,2025-04-10 14:01:00,2 servicio(s) pendiente/fuera; atraso máx. 524 hrs
Medio,41.8,862407060168964,NH10907M-002099405,NEW HOLLAND AG,TS6.110,MADISAGRAL,Nuevo Leon,1711.5,2,6,4,0,2,2,512,362.0,8.2,31.7,2025-12-09 14:57:00,2 servicio(s) pendiente/fuera; atraso máx. 512 hrs
Medio,41.8,TRACSA - 5800769M,5800769M,NEW HOLLAND AG,6810,TRACSAGRAL,Colima,797.6,4,3,1,0,2,2,497,347.0,0.0,0.0,2024-06-08 20:37:00,2 servicio(s) pendiente/fuera; atraso máx. 497 hrs
Medio,41.8,860092059749305,S306526M-8103412,NEW HOLLAND AG,6610S HERENCIA,TEPSA,Puebla,1326.3,4,5,3,0,2,2,427,277.0,0.0,0.0,2025-03-08 22:05:00,2 servicio(s) pendiente/fuera; atraso máx. 427 hrs
Medio,41.8,ENAGRI - S508601M,S508601M-8110560,NEW HOLLAND AG,7610S HERENCIA,ENAGRI,Sinaloa,1914.9,3,6,4,0,2,2,415,265.0,4.1,5.2,2025-12-12 08:36:00,2 servicio(s) pendiente/fuera; atraso máx. 415 hrs
Medio,41.7,TEPSA - HFJ182704,HFJ182704-552810,CASE IH,FARMALL JX100,TEPSA,Puebla,1000.8,5,4,2,0,2,2,400,250.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 400 hrs
Medio,41.7,AGROCISA - HFJ182703,HFJ182703-552000,CASE IH,FARMALL JX110,AGROCISAGRAL,Guanajuato,2589.4,5,10,8,1,1,2,189,189.0,0.0,0.0,2024-09-03 07:31:00,2 servicio(s) pendiente/fuera
Medio,41.6,NORTRACK - NKJ0B80CENKH31376,NKJ0B80CENKH31376-48-380389,NEW HOLLAND CE,B80C,NORTRACK,Morelos,849.5,3,2,0,0,2,2,549,399.0,0.0,0.0,,2 servicio(s) pendiente/fuera; atraso máx. 549 hrs
Medio,41.6,AGROEQUIPOS - 353738101280137,S508583M-8108764,NEW HOLLAND AG,7610S HERENCIA,AGROEQUIPOS,Oaxaca,1646.6,3,6,4,0,2,2,446,296.0,0.0,0.0,2025-11-07 09:51:00,2 servicio(s) pendiente/fuera; atraso máx. 446 hrs
Medio,41.5,TAPSA - S508431M,S508431M-8108226,NEW HOLLAND AG,7610S HERENCIA,TAPSA,Puebla,845.9,3,3,1,0,2,2,547,397.0,7.2,47.3,,2 servicio(s) pendiente/fuera; atraso máx. 547 hrs
Medio,41.5,AGROEQUIPOS - HFJ184733,HFJ184733-615303,CASE IH,FARMALL JX110,AGROEQUIPOS,Chiapas,846.2,3,3,1,0,2,2,546,396.0,0.0,0.0,2024-06-08 21:55:00,2 servicio(s) pendiente/fuera; atraso máx. 546 hrs
Medio,41.5,TEPSA - S402643M,S402643M-8085180,NEW HOLLAND AG,7610S HERENCIA,TEPSA,Puebla,1260.3,5,5,3,0,2,2,360,210.0,0.0,0.0,2025-11-07 09:26:00,2 servicio(s) pendiente/fuera; atraso máx. 360 hrs
