IMEI,Alias,Marca,Modelo,Configuracion,Fecha Alta,No. Serie,Distribuidor,Ciudad,Estado,Horometro,Odometro,Total,Cerrados,C.Fuera,Pendientes,50,300,600,900,1200,1500,1800,2100,2400,Latitud,Longitud,Combustible,Distancia,Vel. Maxima (kph),Vel. Promedio (kph),T. Encendido (hrs),T. Apagado (hrs),intervalos_con_info,intervalos_sin_info,edad_equipo
353738102816418,TRACSA - S306174M,NEW HOLLAND AG,6610S,4WD,2021-08-12,S306174M,TRACSAGRAL,Rincon de Romos,Aguascalientes,2394.95,3.89,8,0,0,8,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,22.2758191,-102.2462801,0.0,0.0,0,0.0,0.0,24.0,8,1,5.0
353738102816426,CO49498M/MADISA DGO.,NEW HOLLAND AG,TT75,Desconocido,2021-07-19,T049498M-715307456,MADISAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102816434,353738102816434,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102816442,353738102816442,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102816483,JD6125D,Desconocido,Desconocido,Desconocido,2023-10-04,JD6125D,ARBSA,Pedro Escobedo,Queretaro,10163.13,87.9,0,0,0,0,,,,,,,,,,20.534764,-100.2121896,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738102816491,353738102816491,JOHN DEERE,5076E,Desconocido,2021-07-19,17076606,AGROSURTE,Celaya,Guanajuato,7389.68,9612.43,0,0,0,0,,,,,,,,,,20.5217278,-100.830582,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102816517,ATN - S507495M,NEW HOLLAND AG,7610S,Desconocido,2021-10-27,S507495M,ATN,Nombre de Dios,Durango,3878.82,323.56,1,1,0,0,Cerrada,,,,,,,,,23.974474,-104.0464356,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
353738102816525,353738102816525,Desconocido,Desconocido,Desconocido,,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,19.2161315,-97.8245561,0.0,0.0,0,0.0,0.0,0.0,0,9,
353738102816533,333,JOHN DEERE,6105J,Desconocido,2021-07-19,8598741210,AGROSURTE,Celaya,Guanajuato,10020.95,12583.15,0,0,0,0,,,,,,,,,,20.5216655,-100.8304786,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102816673,ATC - S306128M,NEW HOLLAND AG,6610S HERENCIA,4WD,2021-10-29,S306128M-8077189,ATC,Calera,Zacatecas,3466.35,6.28,12,1,11,11,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,23.068155,-102.3212085,0.0,0.0,0,0.0,0.0,24.0,9,0,5.0
353738102816897,P023888-TT75,NEW HOLLAND AG,TT75,FWD,2021-07-21,T049514M,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738102817036,353738102817036,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,AGROSURTE,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102817044,HFJ180250,CASE IH,FARMALL JX110,4WD,2021-07-19,HFJ180250,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102817051,AGROCISA - S306176M,NEW HOLLAND AG,6610S HERENCIA,4WD,2021-08-12,S306176M-808119,AGROCISAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102817069,ATC - S507529M-8086486,NEW HOLLAND AG,7610S HERENCIA,LODERO,2021-11-19,S507529M,ATN,Teziutlan,Puebla,3419.85,63.25,11,0,10,11,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,,,CerradaFuera,19.6059591,-97.3008061,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102817077,TRACSA - S306175M,NEW HOLLAND AG,6610S,4WD,2021-08-12,S306175M,TRACSAGRAL,Venado,San Luis Potosi,2522.72,0.51,9,0,0,9,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,23.1365233,-101.1560921,0.0,0.0,0,0.0,0.0,24.0,9,0,5.0
353738102817358,RetroEscavadora,CASE CE,580N,Desconocido,2020-12-08,JJGN58NRELC771580,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,16.6417045,-97.528683,0.0,0.0,0,0.0,0.0,0.0,0,9,6.0
353738102817374,ALTENOS - S507496M,NEW HOLLAND AG,7610S HERENCIA,4WD,2021-10-21,S507496M-8086272,altenos,San Francisco del Rincon,Guanajuato,2161.11,30.33,8,4,4,4,Cerrada,Cerrada,CerradaFuera,CerradaFuera,Cerrada,Cerrada,CerradaFuera,CerradaFuera,,21.04296,-101.9535551,0.0,0.0,0,0.0,0.0,24.0,8,1,5.0
353738102817465,ATN - S204543M,NEW HOLLAND AG,6610S HERENCIA,2WD,2021-11-01,S204543M,ATN,Francisco I. Madero,Hidalgo,5351.73,346.55,16,5,1,11,Cerrada,Cerrada,,,Cerrada,Cerrada,EnProceso,EnProceso,Cerrada,25.8785393,-103.3911701,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102817473,MADISA - S507502M,NEW HOLLAND AG,7610S,2WD,2021-10-29,S507502M-8086275,MADISAGRAL,Acula,Veracruz de Ignacio de la Llave,4683.76,31.7,1,0,1,1,,,,,,,,,,18.4538321,-95.735135,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102817481,ATN - S204539M,NEW HOLLAND AG,6610S HERENCIA,2WD,2021-10-29,S204539M,ATN,Jimenez,Chihuahua,1949.51,312.31,7,2,0,5,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,26.7514126,-104.3424876,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102817630,353738102817630,Desconocido,Desconocido,Desconocido,2021-01-25,Desconocido,Desconocido,Desconocido,Desconocido,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5.0
353738102817697,353738102817697,NEW HOLLAND AG,WORKMASTER 40,"FWD, ROPS",2023-04-22,LSM0W40RJP0310633- GB220460,AGROCISAGRAL,Atotonilco el Alto,Jalisco,101.12,206.86,0,0,0,0,,,,,,,,,,20.5050185,-102.5826946,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738102817705,AGROCISA - S507538M,NEW HOLLAND AG,7610S HERENCIA,4WD,2021-11-11,S507538M-8086282,AGROCISAGRAL,Tala,Jalisco,1042.33,2756.67,3,0,3,3,,CerradaFuera,CerradaFuera,CerradaFuera,,,,,,20.7467246,-103.640849,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738102818067,TRACSA-S507534M,NEW HOLLAND AG,7610S HERENCIA,4WD,2021-11-19,S507534M,TRACSAGRAL,Zamora,Michoacan de Ocampo,1309.95,172.04,5,1,0,4,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,,,,,20.0599486,-102.3115536,0.0,0.0,0,0.0,0.0,24.0,5,4,5.0
353738102818182,DASSA - NH09822M,NEW HOLLAND AG,TS6.125,FWD 8X8 PS CABINA,2021-11-24,NH09822M-001860948,DASSA,Guasave,Sinaloa,4394.58,15.09,15,12,0,3,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,25.6670878,-108.6781643,0.0,0.0,0,0.0,0.0,24.0,9,0,5.0
353738102818745,MAQUIRENT-353738102818745,CASE CE,Desconocido,Desconocido,2023-02-04,HBZN0140LJAF07402,MAQUIRENT,Heroica Ciudad de Huajuapan de Leon,Oaxaca,2540.36,394.29,0,0,0,0,,,,,,,,,,17.8829898,-97.874285,0.0,0.0,0,0.0,0.0,24.0,0,9,3.0
353738102819248,ENAGRI - S402660M,NEW HOLLAND AG,7610S,2WD,2024-06-26,S402660M-8085258,ENAGRI,Acaponeta,Nayarit,870.59,326.78,3,0,0,3,Pendiente,Pendiente,Pendiente,,,,,,,22.4073201,-105.3864743,0.0,0.0,0,0.0,0.0,24.0,3,6,2.0
353738102819420,TRACSA - 5800464M,NEW HOLLAND AG,6810,4WD,2021-11-11,5800464M,TRACSAGRAL,Toliman,Jalisco,3148.4,173.35,10,2,0,8,Cerrada,,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,19.6599481,-103.8228091,0.0,0.0,0,0.0,0.0,24.0,8,1,5.0
353738102819503,353738102819503 - TEPSA,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,TEPSA,Palmar de Bravo,Puebla,2102.6,79.9,0,0,0,0,,,,,,,,,,18.8340938,-97.5424495,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102819792,DASSA - NH09780M,NEW HOLLAND AG,TS6.110,FWD 8X8 PS,2021-10-19,NH09780M-001871626,DASSA,Alamos,Sonora,829.91,523.94,3,3,0,0,Cerrada,Cerrada,Cerrada,,,,,,,26.5786701,-109.1592956,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738102820972,353738102820972,JOHN DEERE,6425,Desconocido,2021-07-19,1P06425XTF0021057,AGROSURTE,Celaya,Guanajuato,10611.36,10706.62,0,0,0,0,,,,,,,,,,20.5217756,-100.830596,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821020,611,CASE IH,Desconocido,Desconocido,2021-07-19,5451201240,AGROSURTE,Celaya,Guanajuato,12318.07,7538.54,0,0,0,0,,,,,,,,,,20.521765,-100.8305928,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821038,353738102821038,CASE IH,Desconocido,Desconocido,2021-07-19,ZJBH01596,AGROSURTE,Celaya,Guanajuato,6339.68,9825.06,14,5,0,9,,,,,,,,,,20.5218933,-100.8305503,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821046,Pachuca 01,NEW HOLLAND AG,6810,4WD,2020-12-02,5800122M-727261681,MADISAGRAL,Atitalaquia,Hidalgo,1089.88,32.46,32,2,0,30,Cerrada,Cerrada,Pendiente,Pendiente,,,,,,20.1146865,-99.2036348,0.0,0.0,0,0.0,0.0,24.0,4,5,6.0
353738102821079,353738102821079,Desconocido,Desconocido,Desconocido,2021-01-25,Desconocido,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821293,TRACSA - 5800470M,NEW HOLLAND AG,6810,4WD,2021-11-09,5800470M,TRACSAGRAL,Amatitan,Jalisco,1869.68,22.66,7,1,0,6,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,20.8339536,-103.785386,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102821319,353738102821319,Desconocido,Desconocido,Desconocido,2021-01-25,Desconocido,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821350,TRACSA - S507500M,NEW HOLLAND AG,7610S,4WD,2021-10-27,S507500M-8086276,TRACSAGRAL,Tezontepec de Aldama,Hidalgo,1583.28,60.04,6,0,0,6,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,20.238611,-99.1877433,0.0,0.0,0,0.0,0.0,24.0,6,3,5.0
353738102821384,DASSA - NH09772M,NEW HOLLAND AG,TS6.110,FWD 8X8 PS CABINA,2021-09-23,NH09772M-00185892,DASSA,Los Mochis,Sinaloa,8.2,29.56,0,0,0,0,,,,,,,,,,25.817034,-108.9745971,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821475,TRACSA - 5800423M,NEW HOLLAND AG,7810,4WD,2021-09-23,5800423M,TRACSAGRAL,San Pedro Tlaquepaque,Jalisco,1799.73,2.45,7,1,0,6,Pendiente,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,PorVencer,,,20.5787331,-103.3420775,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102821483,TRACSA - 5800474M,NEW HOLLAND AG,6810,4WD,2021-11-09,5800474M,TRACSAGRAL,Union de Tula,Jalisco,2059.8,0.0,7,1,0,6,Pendiente,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,19.8005091,-104.3585031,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102821491,ENAGRI - NH09727M,NEW HOLLAND AG,TS6.110,FWD 8X8 MS,2021-08-13,NH09727M-001861245,ENAGRI,Concordia,Sinaloa,1642.49,332.91,6,3,0,3,Cerrada,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,,,,22.9612256,-106.1349326,0.0,0.0,0,0.0,0.0,24.0,6,3,5.0
353738102821525,TRACSA - S306181M,NEW HOLLAND AG,6610S,4WD,2021-08-12,S306181M,TRACSAGRAL,Venado,San Luis Potosi,7489.99,67.32,25,1,0,24,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,23.1380738,-101.1581588,0.0,0.0,0,0.0,0.0,24.0,9,0,5.0
353738102821533,353738102821533,Desconocido,Desconocido,Desconocido,2021-07-19,Desconocido,TRACSAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821558,48-P022531-TS6000,NEW HOLLAND AG,TS6.110,"FOUR WHEEL DRIVE (FWD ï¿½ 4WD), 8X8 PS CAB",2021-06-04,H11157M-8069048,MADISAGRAL,Santiago de Anaya,Hidalgo,43.75,100.95,0,0,0,0,,,,,,,,,,20.5348676,-99.2077256,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821590,DASSA - S507475M,NEW HOLLAND AG,Desconocido,Desconocido,2021-10-07,S507475M-8085709,DASSA,Mulege,Baja California Sur,2276.15,1.74,2,2,0,0,Cerrada,Cerrada,,,,,,,,27.3855391,-113.2207605,0.0,0.0,0,0.0,0.0,24.0,2,7,5.0
353738102821731,251,JOHN DEERE,5090,Desconocido,2021-07-19,23214123C4210,AGROSURTE,Celaya,Guanajuato,6112.53,8816.02,0,0,0,0,,,,,,,,,,20.5216773,-100.8306753,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821764,MADISA - S402658M,NEW HOLLAND AG,Desconocido,Desconocido,2021-10-28,S402658M-8085979,MADISAGRAL,San Pedro Mixtepec -Dto. 22 -,Oaxaca,377.44,98.13,0,0,0,0,,,,,,,,,,15.8750323,-97.0899403,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821954,ARBSA - NH09725M,NEW HOLLAND AG,TS6.140,Desconocido,2021-08-13,NH09725M-001852999,ARBSA,Hermosillo,Sonora,7286.97,33.99,0,0,0,0,,,,,,,,,,28.7366035,-111.4743093,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102821962,TEPSA - S507415M,NEW HOLLAND AG,Desconocido,4WD,2021-08-13,S507415M-8083731,TEPSA,Cuyoaco,Puebla,1934.88,0.0,2,2,0,0,Cerrada,Cerrada,,,,,,,,19.6975926,-97.5808756,0.0,0.07,3,0.77,3.69,20.31,2,7,5.0
353738102821988,ATS - S306182M,NEW HOLLAND AG,6610S,4WD,2021-08-13,S306182M-8081183,ATS,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102822028,ATN - 5800469M,NEW HOLLAND AG,6810,4WD,2021-11-03,5800469M,ATN,Francisco I. Madero,Hidalgo,1517.06,158.47,6,3,0,3,Cerrada,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,,,,25.7532583,-103.3482316,0.0,0.0,0,0.0,0.0,24.0,6,3,5.0
353738102822051,DASSA - NH09805M,NEW HOLLAND AG,TS6.110,FWD 8X8 PS CABINA,2021-10-21,NH09805M-001878042,DASSA,Los Mochis,Sinaloa,4511.69,356.4,13,7,0,6,Cerrada,Cerrada,,Cerrada,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,26.0088943,-108.8200718,0.0,0.0,0,0.0,0.0,24.0,8,1,5.0
353738102822127,AGROCISA - NH09812M,NEW HOLLAND AG,TS6.140,FWD 16X8 PS CABINA,2021-10-21,NH09812M-1870198,AGROCISAGRAL,Saltillo,Coahuila de Zaragoza,110.98,0.0,1,0,1,1,CerradaFuera,,,,,,,,,25.4327108,-100.9929813,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
353738102822309,TRACTIESA-H101183M-TS6000,NEW HOLLAND AG,TS6000,4WD,2022-11-01,H101183M-8085872,TRACTIESA,Huixquilucan,Mexico,3179.32,79.74,11,3,8,8,CerradaFuera,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,19.3681533,-99.386728,0.0,0.0,0,0.0,0.0,24.0,9,0,4.0
353738102822358,TEPSA - S507520M,NEW HOLLAND AG,7610S HERENCIA,4WD,2021-11-01,S507520M-8086263,TEPSA,Quecholac,Puebla,1822.11,11450.23,4,2,2,2,,,,Cerrada,Cerrada,CerradaFuera,CerradaFuera,,,18.9204513,-97.6360448,0.0,0.0,0,0.0,0.0,24.0,4,5,5.0
353738102822366,TRACSA - 5800460M,NEW HOLLAND AG,7810,4WD,2021-10-29,5800460M,TRACSAGRAL,Jocotepec,Jalisco,1015.89,11.23,4,0,0,4,Pendiente,Pendiente,Pendiente,Pendiente,,,,,,20.1178906,-103.3484395,0.0,0.0,0,0.0,0.0,24.0,4,5,5.0
353738102822382,TEPSA - S306210M,NEW HOLLAND AG,6610S HERENCIA,4WD,2021-10-01,S306210M-8085857,TEPSA,Oriental,Puebla,1590.1,12.1,6,1,2,5,Cerrada,CerradaFuera,CerradaFuera,EnProceso,Pendiente,Pendiente,,,,19.433956,-97.5123046,0.0,11.17,18,7.84,3.13,20.87,6,3,5.0
353738102822408,MADISA - 5800467M,NEW HOLLAND AG,6810,4WD,2021-11-01,5800467M-727327585,MADISAGRAL,Abasolo,Nuevo Leon,0.0,0.0,0,0,0,0,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102822416,TEPSA - NH09767M,NEW HOLLAND AG,TS6.110,FWD 8X8 MS CABINA,2021-09-23,NH09767M-001861244,TEPSA,Chalchicomula de Sesma,Puebla,1737.77,25.32,6,1,1,5,Cerrada,CerradaFuera,EnProceso,Pendiente,Pendiente,Pendiente,,,,18.9004901,-97.3159871,0.0,0.0,0,0.0,0.0,24.0,6,3,5.0
353738102822432,ALTENOS - S507474M,NEW HOLLAND AG,Desconocido,2WD,2021-10-07,S507474M-8085717,altenos,Degollado,Jalisco,1119.55,12.87,3,2,1,1,Cerrada,Cerrada,CerradaFuera,,,,,,,20.5572453,-102.1696618,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738102822440,ENAGRI - S402663M,NEW HOLLAND AG,7610S,2WD,2021-10-29,S402663M-8086483,ENAGRI,Acaponeta,Nayarit,183.07,126.63,1,0,0,1,Pendiente,,,,,,,,,22.5766841,-105.7269443,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
353738102822556,MAQUIRENT-353738102822556,Desconocido,Desconocido,Desconocido,1900-01-01,AIN16358PN3030834,MAQUIRENT,Salina Cruz,Oaxaca,585.61,1238.71,0,0,0,0,,,,,,,,,,16.2056993,-95.1783111,0.0,0.0,0,0.0,0.0,24.0,0,9,126.0
353738102823620,353738102823620,CASE IH,Magnum290,Desconocido,2021-07-19,ZERD02172,AGROSURTE,Celaya,Guanajuato,9988.76,11277.15,0,0,0,0,,,,,,,,,,20.5216905,-100.8305893,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102823646,JesuSierra - PO6110D001154,JOHN DEERE,6425,Desconocido,2021-11-03,PO6110D001154,DASSA,Los Mochis,Sinaloa,1805.46,293.91,0,0,0,0,,,,,,,,,,25.6912465,-108.8016461,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102823752,353738102823752,JOHN DEERE,3005,Desconocido,2021-07-19,1LV3005GJCG510552,AGROSURTE,Celaya,Guanajuato,4621.69,3832.71,0,0,0,0,,,,,,,,,,20.521741,-100.8305233,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102823950,TEPSA - S306229M,NEW HOLLAND AG,6610S HERENCIA,4WD,2021-11-19,S306229M-8085853,TEPSA,Oriental,Puebla,2493.5,48.69,9,0,8,9,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,Pendiente,19.3616165,-97.3939443,29.94,24.32,12,4.87,5.02,18.98,9,0,5.0
353738102823968,MADISA - R- 353738102823968,NEW HOLLAND AG,TT75,FWD,2020-12-21,T48332M-715206822,MADISAGRAL,Champoton,Campeche,2.21,0.0,0,0,0,0,,,,,,,,,,19.1515728,-90.3393391,0.0,0.0,0,0.0,0.0,24.0,0,9,6.0
353738102824081,MADISA - S5074535M,NEW HOLLAND AG,7610S,4WD,2021-11-11,S507535M-8086053,MADISAGRAL,San Nicolas Buenos Aires,Puebla,2295.86,497.23,1,0,1,1,,,,,,,,CerradaFuera,,19.177263,-97.6030388,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
353738102824115,ALTENOS - S507537M,NEW HOLLAND AG,7610S HERENCIA,4WD,2021-11-11,S507537M-8086280,altenos,San Juan de los Lagos,Jalisco,1278.31,0.7,4,1,3,3,,CerradaFuera,Cerrada,CerradaFuera,CerradaFuera,,,,,21.1448383,-102.3104353,0.0,0.0,0,0.0,0.0,24.0,4,5,5.0
353738102824123,TEPSA - HFJ182558,CASE IH,FARMALL JX90,4WD,2021-10-19,HFJ182558-542186,TEPSA,Oriental,Puebla,3571.99,20.57,0,0,0,0,,,,,,,,,,19.3708846,-97.3472136,0.0,0.0,0,0.0,0.0,24.0,0,9,5.0
353738102824446,ENAGRI - NH09806M,NEW HOLLAND AG,TS6.125,FWD 8X8 PS CABINA,2021-10-21,NH09806M-001859868,ENAGRI,Navolato,Sinaloa,262.09,1986.7,1,0,0,1,Pendiente,,,,,,,,,25.0907863,-107.6860285,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
353738102824545,DASSA - NH09804M,NEW HOLLAND AG,TS6.125,FWD 16X8 PS,2021-10-19,NH09804M-001860951,DASSA,Ahome,Sinaloa,2838.0,575.74,10,6,0,4,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,Cerrada,Pendiente,Pendiente,25.9448151,-109.2168055,0.0,0.0,0,0.0,0.0,24.0,9,0,5.0
353738102824701,ENAGRI - NH09810M,NEW HOLLAND AG,TS6.140,FWD 8X8 PS CABINA,2021-10-26,NH09810M-001870292,ENAGRI,Navolato,Sinaloa,2186.99,766.44,8,7,0,1,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Pendiente,,24.8981158,-107.6252723,0.0,0.0,0,0.0,0.0,24.0,8,1,5.0
353738102824941,ENAGRI - S402667M,NEW HOLLAND AG,7610S,2WD,2021-10-29,S402667M-8086467,ENAGRI,Navolato,Sinaloa,1717.12,111.28,6,1,0,5,Cerrada,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,,24.7319536,-107.6779233,0.0,0.0,0,0.0,0.0,24.0,6,3,5.0
353738102825104,TEPSA - S402655M,NEW HOLLAND AG,7610S,2WD,2021-10-29,S402655M-8085381,TEPSA,Quecholac,Puebla,1910.23,39.2,7,2,0,5,Cerrada,Cerrada,EnProceso,Pendiente,Pendiente,Pendiente,Pendiente,,,18.9065453,-97.6538486,38.83,20.52,17,6.52,4.54,19.46,7,2,5.0
353738102825187,ALTENOS - NH09816M,NEW HOLLAND AG,TS6.110,FWD 8X8 PS CABINA,2021-11-09,NH09816M-001879973,altenos,Tepatitlan de Morelos,Jalisco,984.81,192.35,4,2,2,2,Cerrada,CerradaFuera,Cerrada,CerradaFuera,,,,,,20.6768426,-102.7990208,0.0,0.0,0,0.0,0.0,24.0,4,5,5.0
353738102825195,ARBSA - NH09826M,NEW HOLLAND AG,TS6.125,FWD 8X8 PS,2021-11-09,NH09826M-001852214,ARBSA,Navojoa,Sonora,565.37,4637.64,3,3,0,0,Cerrada,Cerrada,,Cerrada,,,,,,26.9980655,-109.5594486,0.0,0.0,0,0.0,0.0,24.0,3,6,5.0
353738102825278,ALTENOS - S507494M,NEW HOLLAND AG,7610S HERENCIA,4WD,2021-10-29,S507494M-8085207,altenos,San Juan de los Lagos,Jalisco,3381.19,324.41,10,3,4,7,,,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,CerradaFuera,21.0916198,-102.4270205,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102825294,TEPSA - 5800431M,NEW HOLLAND AG,6810,2WD,2021-09-23,5800431M-727328241,TEPSA,Palmar de Bravo,Puebla,5001.49,9.66,17,7,10,10,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,Cerrada,CerradaFuera,CerradaFuera,18.7501871,-97.6644031,31.77,17.15,17,4.47,4.59,19.41,9,0,5.0
353738102825302,ATN - 5800427M,NEW HOLLAND AG,6810,2WD,2021-09-23,5800427M,ATN,Vicente Guerrero,Durango,1798.36,34.26,7,3,0,4,Cerrada,Cerrada,Cerrada,Pendiente,Pendiente,Pendiente,PorVencer,,,23.736324,-103.8833573,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102825435,ATC - NH09768M,NEW HOLLAND AG,TS6.110,FWD 8X8 MS,2021-09-23,NH09768M-001861837,ATC,Tula de Allende,Hidalgo,1454.86,87.81,5,2,3,3,Cerrada,Cerrada,CerradaFuera,CerradaFuera,CerradaFuera,,,,,20.0878963,-99.3382631,0.0,0.0,0,0.0,0.0,24.0,5,4,5.0
353738102826730,ATN - 5800435M,NEW HOLLAND AG,6810,2WD,2021-09-24,5800435M,ATN,Francisco I. Madero,Hidalgo,2056.51,14.35,7,0,0,7,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,Pendiente,,,25.7370373,-103.1995201,0.0,0.0,0,0.0,0.0,24.0,7,2,5.0
353738102826813,DASSA - NH09770M,NEW HOLLAND AG,TS6.110,2WD 8X8 MS CABINA,2021-09-23,NH09770M-001861238,DASSA,Los Mochis,Sinaloa,384.97,92.51,1,1,0,0,Cerrada,,,,,,,,,25.694118,-108.812492,0.0,0.0,0,0.0,0.0,24.0,1,8,5.0
